source_year,rank,list_title,title,author,average_rating,ratings_count,reviews_count,description,genres,pages,published_date,language,publisher,isbn,edition_count,book_url,image_url,source
1943,,,Le petit prince,Antoine de Saint-Exupéry,4.362832,226.0,,,"adventure, fantasy, friendship, love, childhood, loss, loneliness, Children's fiction, Friendship, fiction, Fantasy fiction",,1943,"epo, por, bre, kor, tgl, kok, zul, gle, per, wel, amh, ota, gsw, ger, lat, rus, pol, fao, grc, ita, tur, fre, heb, hrv, mwl, yue, und, roh, jpn, cze, cat, yid, eng, chi, spa, vie, ina, arm","Archeological Society of Virginia, Penguin Books, Limited, Yaba Yayınları, Beijing Daily, Maksat Kitap",9798504233154,688,https://openlibrary.org/works/OL10263W,https://covers.openlibrary.org/b/id/10708272-M.jpg,Open Library API
1943,,,The Fountainhead,Ayn Rand,3.7619047,42.0,,,"Fiction, Architects, Individualism, Man-woman relationships, Psychology, Philosophical literature, Object (Philosophy), Didactic fiction, Love stories, Objectivism (Philosophy)",,1943,"eng, vie, dut","The Bobbs-Merrill Company, Plume, New American Library, Blackstone Audiobooks, Signet/New American Library",0808519387,61,https://openlibrary.org/works/OL731663W,https://covers.openlibrary.org/b/id/6767765-M.jpg,Open Library API
1943,,,Das Glasperlenspiel,Hermann Hesse,4.229885,87.0,,,"Continental european fiction (fictional works by one author), Psychological games, Fiction, Enlightenment (Buddhism), Spiritual formation, Scholars, Fictional Works Publication Type, German fiction, Manners and Customs, Philosophical fiction",,1943,"ger, eng, spa, rus, fre","Alianza Editorial, Fischer, Suhrkamp, Alianza, Harcourt Brace* Co",9783100315564,73,https://openlibrary.org/works/OL872724W,https://covers.openlibrary.org/b/id/1017235-M.jpg,Open Library API
1943,,,Schachnovelle,Stefan Zweig,3.967742,31.0,,,"Chess, Chrestomathies and readers, Fiction, German language, Readers, German language, readers, Fiction, general, Criticism and interpretation, Chess players, Social isolation",,1943,"dut, spa, kur, fre, cat, chi, eng, ger, heb, tur, por","Yordam, Vicens Vives, Akil Çelen Kitaplar, Montecristo Publishing LLC, Bilgi Yayinevi",9780241305164,243,https://openlibrary.org/works/OL28429W,https://covers.openlibrary.org/b/id/5548285-M.jpg,Open Library API
1943,,,A tree grows in Brooklyn,Betty Smith,4.357143,28.0,,,"Teenage girls, Girls, Fiction, Classic Literature, Poor families, Brooklyn (Nueva York, N.Y.), Muchachas adolescentes, Reading materials, Pobres, Spanish language",,1943,"spa, eng, enm, chi, rus","Harper & Row, William Heinemann Ltd., Mandarin, Harper Perennial Modern Classics 2008, Yi lin chu ban she",1417681411,87,https://openlibrary.org/works/OL78359W,https://covers.openlibrary.org/b/id/14559662-M.jpg,Open Library API
1943,,,Perelandra,C. S. Lewis,3.5384614,13.0,,,"Linguists, Elwin Ransom (Fictitious character), Open Library Staff Picks, Life on other planets, Philologists, Science fiction, College teachers, English Science fiction, Fiction, Good and evil",,1943,"eng, spa, pol","Collier Books, Minotauro, Blackstone Audiobooks, Amereon Limited, HarperCollins Publishers Ltd",9780684823829,43,https://openlibrary.org/works/OL71163W,https://covers.openlibrary.org/b/id/9186044-M.jpg,Open Library API
1943,,,The magic Faraway Tree,Enid Blyton,4.095238,21.0,,,"Children's stories, Children's fiction, Faraway tree (imaginary place), fiction, Fantasy fiction, magic, kid's book, Children: Grades 4-6, Enchanted Wood (Imaginary place), Juvenile fiction, Imagination in children",,1943,eng,"Independently Published, Hachette Children's Group, Unknown Publisher, Egmont Books (UK), Egmont Books, Limited",0603575498,48,https://openlibrary.org/works/OL1948587W,https://covers.openlibrary.org/b/id/14605635-M.jpg,Open Library API
1943,,,The long ships,Frans Gunnar Bengtsson,4.0,28.0,,,"Swedish fiction, Vikings, Fiction, Middle Ages, sea stories, historical fiction, Tenth century, Fiction, historical, general, Fiction, action & adventure, Roman historique suédois",,1943,"eng, swe, dan, ger","Edito-Service, dtv, Alfred A. Knopf, Buccaneer Books, P. A. Norstedt Soner Forlag",9780451024916,43,https://openlibrary.org/works/OL257663W,https://covers.openlibrary.org/b/id/8121157-M.jpg,Open Library API
1943,,,The Mystery of the Burnt Cottage,Enid Blyton,4.75,12.0,,,"Children's fiction, Mystery and detective stories, Adventure and adventurers, fiction, Children's stories, Juvenile fiction, Detective and mystery stories, Mystery fiction, Adventure stories, Dogs, fiction, Fire, fiction",,1943,"spa, eng","Egmont Childrens Books, Methuen Children's Books, Dragon, HarperCollins Publishers, Methuen",1405266864,31,https://openlibrary.org/works/OL1948998W,https://covers.openlibrary.org/b/id/14603709-M.jpg,Open Library API
1943,,,Johnny Tremain,Esther Forbes,3.7857144,14.0,,,"History, Juvenile fiction, Fiction, Social life and customs, Children's stories, Newbery Medal, Revolution, Study and teaching (Secondary), American Revolution (1775-1783) fast (OCoLC)fst01351668, American literature",,1943,"fre, eng, chi","Houghton Mifflin, A Yearling Book, Buccaneer Books Inc, ABC-Clio, Prentice Hall College Div",0440220246,70,https://openlibrary.org/works/OL2291764W,https://covers.openlibrary.org/b/id/282869-M.jpg,Open Library API
1944,,,Friday's Child,Georgette Heyer,4.8,10.0,,,"1940s, Fiction, Romance, Historical, Regency, Great Britain, fiction",,1944,eng,"Ulverscroft, Chivers, Sourcebooks, Incorporated, Thorndike Press, Pan Books",9781407091723,48,https://openlibrary.org/works/OL4092675W,https://covers.openlibrary.org/b/id/7002048-M.jpg,Open Library API
1944,,,Death Comes as the End,Agatha Christie,4.5,4.0,,,"Fiction, Murder, Mystery, Social life and customs, Manners and customs, Detective and mystery stories, Large type books, Fiction, mystery & detective, traditional, Fiction, historical, Fiction, thrillers, general",,1944,"ger, eng, tur, jpn, pol, spa, chi, rus, fre","Collins for the Crime Club, Ulverscroft Special Collection, Harpercollins, Bantam Books, Inc., Dodd, Mead & Company",9780008255947,87,https://openlibrary.org/works/OL471898W,https://covers.openlibrary.org/b/id/6486149-M.jpg,Open Library API
1944,,,Absent in the Spring,Agatha Christie,4.25,4.0,,,"Fiction, Middle class women, Fiction, mystery & detective, general, Fiction, psychological, Fiction, general, English literature, Young women",,1944,"fre, rus, eng","Fontana, Arbor House Pub Co, HarperCollins Publishers, HarperCollins Publishers Ltd, Arbor House",0006134556,32,https://openlibrary.org/works/OL472688W,https://covers.openlibrary.org/b/id/12824428-M.jpg,Open Library API
1944,,,The Hundred Dresses,"Eleanor Estes, Louis Slobodkin, Jim Stelljes, Louis Slobodkin, Estes",4.214286,28.0,,,"Fiction, Juvenile works, Juvenile fiction, Juvenile audience, friendship, School fiction, Poles in the United States, social isolation, bullying, fashion design",,1944,"chi, spa, eng","Harcourt Brace Jovanovich, Tandem Library, Sagebrush Education Resources, HarperCollins Publishers, Rebound by Sagebrush",0152016902,34,https://openlibrary.org/works/OL78547W,https://covers.openlibrary.org/b/id/10703361-M.jpg,Open Library API
1944,,,Towards Zero,Agatha Christie,4.625,8.0,,,"Fiction, Police, Superintendent Battle (Fictitious character), Detective and mystery stories, Detectives, Large type books, Translations into Indonesian, English fiction, English literature, Fiction, mystery & detective, general",,1944,"spa, pol, fre, ind, chi, eng, ger, vie, und","Blakiston Co.; distributed by Dodd, Mead, New York, Berkley Pub Group, PT Gramedia, The Audio Partners, Mystery Masters, Bantam Books",9781572705449,94,https://openlibrary.org/works/OL472328W,https://covers.openlibrary.org/b/id/13666304-M.jpg,Open Library API
1944,,,Green for danger,Christianna Brand,4.0,2.0,,,"Inspector Cockrill (Fictitious character), Police, Fiction, Large type books, Fiction, mystery & detective, traditional, Cockrill, inspector (fictitious character), fiction, England, fiction, Fiction in English, Blitz",,1944,eng,"Poisoned Pen Press, Chivers, Chivers Audio Books, Bantam Doubleday Dell, Dodd Mead, 1944",1453230203,33,https://openlibrary.org/works/OL4463259W,https://covers.openlibrary.org/b/id/542628-M.jpg,Open Library API
1944,,,Lille pige med svovlstikkerne,"Hans Christian Andersen, Bill Bowler",4.3,10.0,,,"Fairy tales, Juvenile fiction, Folklore, denmark, Folklore, Poverty, Death, Readers, Children, Social conditions, Christmas stories",,1944,"swe, per, spa, eng","Siena Publishing, Intishārāt-i Qadyānī, Oxford University Press, Grupo Anaya Comercial, Turtleback Books Distributed by Demco Media",9788424116323,37,https://openlibrary.org/works/OL25525W,https://covers.openlibrary.org/b/id/446553-M.jpg,Open Library API
1944,,,The Island of Adventure,Enid Blyton,3.6666667,6.0,,,"Children's stories, Islands, Juvenile fiction, Abandoned mines, Tunnels, Adventure and adventurers, Underwater tunnels, Fiction, Treasure troves, Adventure stories",,1944,"ger, eng","Macmillan Children's, ARMADA, HarperCollins Publishers Limited, Armada, Independently Published",3781751309,32,https://openlibrary.org/works/OL1948161W,https://covers.openlibrary.org/b/id/14596605-M.jpg,Open Library API
1944,,,細雪 (Sasameyuki),谷崎潤一郎,4.0,1.0,,,"Fiction, Literature, Sisters, Japanese fiction, Translations into English, Texts, Novel, Japanese, Near and far eastern fiction (fictional works by one author), Japan, fiction",,1944,"eng, fre, und, por, jpn, chi","Tanizaki Jun'ichirō, Penguin Publishing Group, Perigee Books, Secker & Warburg, Berkley Publishing Corp.",1857151550,45,https://openlibrary.org/works/OL668682W,https://covers.openlibrary.org/b/id/417785-M.jpg,Open Library API
1944,,,Gouverneurs de la rosée,Jacques Roumain,4.0,1.0,,,"Haitian fiction, Love stories, French fiction, Fiction, Fiction, general, Liberty, Peace",,1944,"fre, ger, spa, eng","Sine nomine, Temps Actuels, Les Editeurs Français Reunis, Les Editeurs Francais Réunis, ENAG",9789802763757,18,https://openlibrary.org/works/OL953426W,https://covers.openlibrary.org/b/id/275191-M.jpg,Open Library API
1945,,,Animal Farm,George Orwell,4.1514087,568.0,,,"British and Irish fiction (fictional works by one author), political satire, classic, animal drama, Fiction, political, English literature: literary criticism, For National Curriculum Key Stage 4 & GCSE, Fiction, satire, English literature, Fiction",,1945,"tur, jpn, vie, ara, ita, nor, kor, dan, pol, yid, por, ger, rus, swe, tib, hun, mul, dut, ukr, urd, gre, tam, mal, tel, cat, spa, eng, som, und, fre, chi","Posev, Signet (1946), Nāṣanal Bukk St̲āḷ, Penguin Books in association with Secker & Warburg, Para meus estudos",9780812415070,651,https://openlibrary.org/works/OL1168007W,https://covers.openlibrary.org/b/id/11261770-M.jpg,Open Library API
1945,,,The Pearl,John Steinbeck,3.5555556,54.0,,,"American fiction (fictional works by one author), Open Library Staff Picks, Avaricia, Buceadores de perlas, Family, Fishers, Men, Fiction, Parábolas, Avarice",,1945,"tur, nor, kor, ice, bre, dan, pus, per, ind, ger, swe, tib, dut, alb, cpf, heb, cat, spa, fin, eng, fre","Sel Yayıncılık, Kustannusosakeyhtiö Tammi, Gyldendal, Penguin Random House, Gallimard",9786071411549,143,https://openlibrary.org/works/OL7966118W,https://covers.openlibrary.org/b/id/2523104-M.jpg,Open Library API
1945,,,Foundation and Empire,Isaac Asimov,4.114865,148.0,,,"Fiction, Psychohistory, Life on other planets, American Science fiction, Science Fiction, Fiction, science fiction, general, Trantorian empire (imaginary place), fiction, American literature, Vie extraterrestre, Romans, nouvelles",,1945,"dut, fre, ita, eng, spa, ger, por, tur","Doubleday & Company, W. Heyne, Plaza & Janés Editores, Avon, Random House Publishing Group",9786053757740,82,https://openlibrary.org/works/OL46224W,https://covers.openlibrary.org/b/id/9300695-M.jpg,Open Library API
1945,,,Stuart Little,E. B. White,3.5,28.0,,,"Voyages and travels, Mice, Juvenile fiction, JUVENILE FICTION / Social Themes / Friendship, JUVENILE FICTION / Animals / Mice, Hamsters, Guinea Pigs, Fiction, JUVENILE FICTION / Classics, Determination (Personality trait), Size perception, Friendship",,1945,"ger, eng, spa, chi, ita, rus, fre","Alfaguara, Neuf, Turtleback Books Distributed by Demco Media, Diogenes Verlage, Chivers Press",9780060263959,62,https://openlibrary.org/works/OL483385W,https://covers.openlibrary.org/b/id/10522876-M.jpg,Open Library API
1945,,,The Catcher in the Rye,"J. D. Salinger, Shao jia yun",3.5918367,392.0,,,"fictional works, Runaway teenagers, Fiction, Adolescence, teenage boys, Runaway teenagers in literature, Brothers and sisters, Emotionally disturbed teenage boys, Preparatory schools, Open Library Staff Picks",,1945,"tur, dut, heb, jpn, ita, spa, kor, fre, pol, lit, ger, eng, rus, und, por, cze, chi","Gui zhou ta xue chu ban she, Grupo Anaya Comercial, Little, Brown and Co., Little, Brown, Laffont",4560070512,203,https://openlibrary.org/works/OL3335245W,https://covers.openlibrary.org/b/id/9273490-M.jpg,Open Library API
1945,,,Cannery Row,John Steinbeck,4.3125,32.0,,,"Community life, Fiction, Open Library Staff Picks, Marine biologists, American fiction, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Monterey (calif.), fiction, American fiction (fictional works by one author)",,1945,"chi, ice, eng, gre, jpn, fre, fin, spa, dan, swe, tur, ger, dut","The Viking press, William Heinemann Ltd., Sel Yayincilik, Van Holkema & Warendorf, Penguin Random House",9789751409164,96,https://openlibrary.org/works/OL23199W,https://covers.openlibrary.org/b/id/100939-M.jpg,Open Library API
1945,,,Pippi Långstrump,Astrid Lindgren,3.6,25.0,,,"Internet Archive Wishlist, Humorous stories, Adapted for Television, Friendship, Juvenile fiction, TV Movies, Cheerfulness, Films, Orphans, Fiction",,1945,"chi, por, ita, cpf, dan, hin, swe, eng, rum, rus, wel, pol, inc, spa, jpn, ger, fre","Nasza Księgarnia, Verlag Friedrich Oetinger, CNL, Carlsen Verlag Gmbh, Hachette",0192782401,116,https://openlibrary.org/works/OL14872925W,https://covers.openlibrary.org/b/id/11452342-M.jpg,Open Library API
1945,,,Sparkling Cyanide,Agatha Christie,3.9166667,12.0,,,"Fiction in Spanish, Murder, Rosemary, Fiction, Detective and mystery stories, Mystery fiction, Large type books, Nightclubs, Cocktails, Investigation",,1945,"heb, spa, pol, ger, eng, hin, fre, chi","HarperCollins UK, HarperCollins Publishers and Blackstone Audio, Librairie des Champs Elysées, Editorial Molino, Perfection Learning",0006110096,111,https://openlibrary.org/works/OL471983W,https://covers.openlibrary.org/b/id/10249704-M.jpg,Open Library API
1945,,,Ficciones,Jorge Luis Borges,4.3421054,38.0,,,"Anachronisms, speculative fiction, subjective idealism, duodecimals, aneurysms, adjectives, hermeticism, philanthropy, cabala, persecution",,1945,"fre, spa, por, eng, ita","Emecé Editores, A.A. Knopf, LUMEN, Globo, Orion Publishing Group, Limited",9780802190734,78,https://openlibrary.org/works/OL110971W,https://covers.openlibrary.org/b/id/10832290-M.jpg,Open Library API
1945,,,Brideshead Revisited,Evelyn Waugh,3.9375,16.0,,,"Catholics, Family, Family chronicles, Fiction, Friendship, Male friendship, Man-woman relationships, Men, Upper class, Upper class families",,1945,"fre, eng, nor, rus, pol","Albatross, Reader's Union with Chapman and Hall, Penguin Books, Limited, Chapman & Hall, BSG-PRESS",9785557099929,88,https://openlibrary.org/works/OL5721394W,https://covers.openlibrary.org/b/id/2560441-M.jpg,Open Library API
1946,,,Dandelion Wine,Ray Bradbury,4.3076925,26.0,,,"Fiction, Boys, City and town life, Translations into Russian, Science fiction, American, American Science fiction, Illinois, fiction, Fiction, coming of age, Bildungsromans, American Fantasy fiction",,1946,"spa, fre, ger, eng, rus","Easton Press, Granada, HarperCollins Publishers, HarperCollins Publishers Limited, Avon Books",8445076043,61,https://openlibrary.org/works/OL103118W,https://covers.openlibrary.org/b/id/14831327-M.jpg,Open Library API
